3/21/2015 0:00,3129263
3/25/2015 0:00,3146872
3/29/2015 0:00,3166526
4/2/2015 0:00,3188600
4/6/2015 0:00,3208776
4/10/2015 0:00,3230462
4/14/2015 0:00,3250058
4/18/2015 0:00,3269978
4/22/2015 0:00,3289120
4/26/2015 0:00,3310653
4/30/2015 0:00,3329868
5/4/2015 0:00,3347618
5/8/2015 0:00,3372534
5/12/2015 0:00,3391659
5/16/2015 0:00,3411578
5/20/2015 0:00,3432989
5/24/2015 0:00,3455075
5/28/2015 0:00,3480210
6/1/2015 0:00,3500077
6/5/2015 0:00,3521147
6/9/2015 0:00,3540083
6/13/2015 0:00,3560971
6/17/2015 0:00,3583017
6/21/2015 0:00,3607698
6/25/2015 0:00,3631878
6/29/2015 0:00,3654521
7/3/2015 0:00,3684712
7/7/2015 0:00,3709806
7/11/2015 0:00,3739207
7/15/2015 0:00,3797826
7/19/2015 0:00,3820052
7/23/2015 0:00,3846817
7/27/2015 0:00,3872002
7/31/2015 0:00,3897914
8/4/2015 0:00,3926950
8/8/2015 0:00,3950759
8/12/2015 0:00,3975331
8/16/2015 0:00,4004155
8/20/2015 0:00,4036635
8/24/2015 0:00,4101954
8/28/2015 0:00,4134777
9/1/2015 0:00,4159985
9/5/2015 0:00,4182841
9/9/2015 0:00,4208444
9/13/2015 0:00,4244070
9/17/2015 0:00,4273816
9/21/2015 0:00,4303881
9/25/2015 0:00,4332591
9/29/2015 0:00,4362605
10/3/2015 0:00,4399506
10/7/2015 0:00,4439625
10/11/2015 0:00,4493934
10/15/2015 0:00,4538391
10/19/2015 0:00,4575077
10/23/2015 0:00,4611251
10/27/2015 0:00,4642084
10/31/2015 0:00,4688287
11/4/2015 0:00,4738010
11/8/2015 0:00,4782986
11/12/2015 0:00,4824260
11/16/2015 0:00,4862637
11/20/2015 0:00,4910696
11/24/2015 0:00,4956487
11/28/2015 0:00,5001270
12/2/2015 0:00,5047389
12/6/2015 0:00,5098858
12/10/2015 0:00,5163651
12/14/2015 0:00,5221808
12/18/2015 0:00,5276188
12/22/2015 0:00,5330509
12/26/2015 0:00,5380917
12/30/2015 0:00,5428667
1/3/2016 0:00,5464819
1/7/2016 0:00,5528591
1/11/2016 0:00,5626227
1/15/2016 0:00,5708925
1/19/2016 0:00,5748099
1/23/2016 0:00,5790790
1/27/2016 0:00,5832080
1/31/2016 0:00,5889715
2/4/2016 0:00,5932993
2/8/2016 0:00,5974030
2/12/2016 0:00,6028433
2/16/2016 0:00,6071809
2/20/2016 0:00,6118023
2/24/2016 0:00,6165717
2/28/2016 0:00,6215834
3/3/2016 0:00,6274533
3/7/2016 0:00,6319893
3/11/2016 0:00,6364167
3/15/2016 0:00,6444611
3/19/2016 0:00,6494510
3/23/2016 0:00,6543081
3/27/2016 0:00,6586048
3/31/2016 0:00,6648664
4/4/2016 0:00,6711189
4/8/2016 0:00,6762082
4/12/2016 0:00,6810402
4/16/2016 0:00,6855579
4/20/2016 0:00,6898727
4/24/2016 0:00,6942443
4/28/2016 0:00,6997552
5/2/2016 0:00,7055278
5/6/2016 0:00,7116743
5/10/2016 0:00,7171822
5/14/2016 0:00,7227274
5/18/2016 0:00,7271336
5/22/2016 0:00,7317059
5/26/2016 0:00,7376376
5/30/2016 0:00,7434197
6/3/2016 0:00,7486653
6/7/2016 0:00,7536971
6/11/2016 0:00,7579535
6/15/2016 0:00,7625562
6/19/2016 0:00,7670138
6/23/2016 0:00,7715094
6/27/2016 0:00,7762999
7/1/2016 0:00,7805180
7/5/2016 0:00,7846764
7/9/2016 0:00,7893747
7/13/2016 0:00,7942210
7/17/2016 0:00,7982245
7/21/2016 0:00,8026140
7/25/2016 0:00,8066462
7/29/2016 0:00,8113706
8/2/2016 0:00,8156634
8/6/2016 0:00,8206927
8/10/2016 0:00,8254418
8/14/2016 0:00,8301680
8/18/2016 0:00,8351388
8/22/2016 0:00,8401982
8/26/2016 0:00,8455634
8/30/2016 0:00,8504950
9/3/2016 0:00,8555129
9/7/2016 0:00,8608331
9/11/2016 0:00,8664649
9/15/2016 0:00,8724302
9/19/2016 0:00,8780464
9/23/2016 0:00,8842084
9/27/2016 0:00,8902585
10/1/2016 0:00,8966606
10/5/2016 0:00,9035936
10/9/2016 0:00,9108907
10/13/2016 0:00,9176966
10/17/2016 0:00,9245471
10/21/2016 0:00,9320717
10/25/2016 0:00,9394920
10/29/2016 0:00,9475770
11/2/2016 0:00,9559978
11/6/2016 0:00,9649024
11/10/2016 0:00,9746096
11/14/2016 0:00,9838510
11/18/2016 0:00,9946870
11/22/2016 0:00,10049437
11/26/2016 0:00,10154293
11/30/2016 0:00,10256870
12/4/2016 0:00,10364680
12/8/2016 0:00,10485871
12/12/2016 0:00,10584824
12/16/2016 0:00,10673581
12/20/2016 0:00,10751122
12/24/2016 0:00,10837759
12/28/2016 0:00,10916410
1/1/2017 0:00,10992405
1/5/2017 0:00,11093917
1/9/2017 0:00,11190916
1/13/2017 0:00,11288454
1/17/2017 0:00,11375964
1/21/2017 0:00,11462398
1/25/2017 0:00,11549342
1/29/2017 0:00,11631342
2/2/2017 0:00,11722629
2/6/2017 0:00,11811899
2/10/2017 0:00,11901993
2/14/2017 0:00,11987965
2/18/2017 0:00,12076602
2/22/2017 0:00,12165897
2/26/2017 0:00,12259730
3/2/2017 0:00,12352066
3/6/2017 0:00,12433044
3/10/2017 0:00,12511003
3/14/2017 0:00,12581602
3/18/2017 0:00,12656618
3/22/2017 0:00,12728925
3/26/2017 0:00,12800919
3/30/2017 0:00,12870915
4/3/2017 0:00,12938853
4/7/2017 0:00,13013593
4/11/2017 0:00,13078292
4/15/2017 0:00,13143766
4/19/2017 0:00,13210892
4/23/2017 0:00,13277259
4/27/2017 0:00,13350970
5/1/2017 0:00,13419295
5/5/2017 0:00,13503518
5/9/2017 0:00,13587310
5/13/2017 0:00,13681547
5/17/2017 0:00,13780592
5/21/2017 0:00,13880971
5/25/2017 0:00,14025468
5/29/2017 0:00,14137661
6/2/2017 0:00,14245077
6/6/2017 0:00,14345800
6/10/2017 0:00,14451045
6/14/2017 0:00,14559986
6/18/2017 0:00,14657444
6/20/2017 11:04,14699668
6/21/2017 9:53,14722675
6/22/2017 14:06,14759006
6/23/2017 18:06,14789322
6/24/2017 22:06,14816623
6/26/2017 2:05,14840880
6/27/2017 6:05,14871420
6/28/2017 10:05,14901467
6/30/2017 12:32,14955402
7/1/2017 12:02,14977199
7/2/2017 16:02,15003015
7/3/2017 13:36,15022294
7/4/2017 16:31,15057915
7/5/2017 14:24,15077586
7/6/2017 18:24,15107585
7/7/2017 22:24,15139904
7/9/2017 2:24,15165343
7/10/2017 6:24,15198322
7/11/2017 17:24,15235621
7/12/2017 21:24,15265268
8/1/2017 10:51,15682554
8/2/2017 5:12,15697467
8/3/2017 9:12,15722924
8/4/2017 13:12,15746619
8/5/2017 17:12,15770223
8/6/2017 21:12,15795255
8/8/2017 1:12,15823203
8/9/2017 5:12,15851410
8/10/2017 9:13,15880864
8/11/2017 13:13,15908590
8/12/2017 17:13,15936256
8/13/2017 21:13,15967771
8/15/2017 1:13,16003014
8/16/2017 5:13,16038133
8/17/2017 9:13,16069569
8/18/2017 13:13,16106428
8/19/2017 11:55,16135274
8/20/2017 15:55,16168272
8/21/2017 19:55,16203923
8/22/2017 23:55,16236142
8/23/2017 14:25,16253048
8/24/2017 5:33,16270542
8/25/2017 9:34,16302251
8/26/2017 13:34,16332242
8/27/2017 17:34,16362216
8/28/2017 21:34,16396136
8/30/2017 0:10,16426269
8/31/2017 4:10,16461924
9/1/2017 8:10,16497352
9/2/2017 5:41,16527140
9/3/2017 9:41,16561196
9/4/2017 13:41,16597162
9/5/2017 17:41,16633880
9/6/2017 16:48,16660188
9/7/2017 20:48,16699899
9/9/2017 0:48,16729953
9/10/2017 4:47,16758445
9/11/2017 8:47,16785767
9/12/2017 6:42,16813285
